10692.648617521025,0.000030570845274106033
13611.532541645927,0.000039419947514865854
17598.297133563887,0.000050825701042281845
31170.80851157547,0.00007217626877652238
41086.11534010211,0.00008081047585846223
45722.10146806541,0.00008279992079394423
58676.6649290577,0.00008659254551842294
140492.3753610764,0.00008374926020363914
175856.35604122578,0.00008014379349203955
200642.57635238374,0.00007721239226642912
257491.1660907487,0.00007115097392665632
322688.5455827002,0.00006538234635185263
367733.05896243575,0.000062053767255398
471923.83532823826,0.000054990407379086
627607.5869617222,0.000047307823806176704
834650.1145422156,0.00003991739628595959
1109994.2514681919,0.000033375716213425614
1450101.777607096,0.000027715859282475643
1809577.536622932,0.000023754593616496402
2113551.5496819727,0.0000211056173535361
2587618.742056798,0.000018363084859432036
3291321.2050953214,0.000015181423034902851
4107229.5824500117,0.00001291872477427785
4797164.682474581,0.000011437050905298898
5821069.8743735645,0.000009849004207257926
7470368.937127998,0.000008098911727857141
9759325.564777978,0.000006582637301853325
12178632.277628453,0.000005626220956559433
14224406.858755164,0.000004998817010833927
17260459.401952438,0.000004328785091183236
22150910.83591919,0.0000036104529049855726
27642053.325775217,0.0000030983821984517225
32285383.444864213,0.0000027926057701751564
39526957.98169266,0.0000024537840598418974
51180189.41466647,0.0000020742339825204
63867600.54712577,0.0000018199608099671413
73840433.72129437,0.0000016700016974629363
92145249.54037625,0.0000014835310422462463
120378992.93605287,0.0000012748161772875503
150859242.0431025,0.0000011433125258135423
171917879.6665624,0.0000010747888538392095
216731365.60008702,9.467274089102757e-7
270458402.80170524,8.393747940069716e-7
312690090.051382,7.743634927145122e-7
390204999.13827217,6.786628168228768e-7
509765669.62680113,5.719896684777998e-7
636135007.1719918,4.912775562348368e-7
742993379.9490323,4.380598255496087e-7
901577633.2800995,3.784380948322057e-7
1171385387.6216085,3.183213112844382e-7
1529604434.225138,2.440959934164922e-7
1959351152.4335535,1.9261771695666176e-7
2498945892.2002697,1.4658957300535585e-7
76214.48748681865,0.00008880300722095025
97360.43023293263,0.00008702071383502099
119113.41584075853,0.00008702071383502099
2976029117.5936484,1.1726877538885457e-7
3437106819.511707,9.574852126495786e-8
4027211777.3479996,8.141263735470867e-8
4927001143.754103,6.00642906101542e-8
5856655614.591344,4.709295850583371e-8
6862164519.607279,3.6922882436528e-8
7811984881.022425,2.954202433642748e-8
9153197491.193287,2.3162203567563864e-8
12933226431.235031,1.1392099607392683e-8
9979443988.533669,1.891165600969472e-8
11360739798.16159,1.482754266626754e-8
15373540817.88576,8.070830731348142e-9
18539435858.492893,5.3804377370530664e-9
21411760067.270447,3.735313384520287e-9
25087870946.3302,2.5411566998166762e-9
28974747527.46525,1.7641718196310712e-9
33463819870.420647,1.1760891720997716e-9
