8.213345864661655, 5.601700294596477
8.263281830951003, 5.648489945807035
8.326534054917513, 5.7347464705142555
8.376470021206863, 5.781610269068698
8.446380374011953, 5.873438087842366
8.507635159326888, 5.942163107472823
8.572884821944973, 6.01807173595635
8.626149852653612, 6.081327219146767
8.679414883362252, 6.144286112961646
8.742667107328762, 6.216355779205691
8.800212363719346, 6.282004685666586
8.869837368145639, 6.370105631788685
8.92576565038971, 6.4282045571548165
9.01232132529125, 6.535999663051426
9.0622572915806, 6.5811580726965335
9.13882577322427, 6.680237858664694
9.198748932771489, 6.75047343545536
9.265330221157289, 6.826749906157078
9.358544024897409, 6.940894853230921
9.42956406584226, 7.0156334164518075
9.484097311567773, 7.087958011651516
9.541642567958357, 7.150655147660641
9.604894791924867, 7.224405487032728
9.664817951472086, 7.299831377895286
9.718082982180727, 7.357451662950505
9.787993334985817, 7.427257720590571
9.84458398744113, 7.5120782514189095
9.901098901098901, 7.573703658978383
9.95133437990581, 7.635319405868856
9.990115103299852, 7.681576292349034
10.077621939464045, 7.7744586529722435
10.157519485527004, 7.875676179421117
10.21877427084194, 7.944045291800929
10.284023933460023, 8.01942005940849
10.34527871877496, 8.091051654919207
10.403870252554462, 8.159001444863213
10.478806907378335, 8.251515517449581
10.54160125588697, 8.319304431831902
10.585557299843014, 8.380910518053375
10.643562890743341, 8.44066874827719
10.723460436806302, 8.538237754630178
10.789090563929447, 8.61261317767308
10.8566230135779, 8.689110022905567
10.90988804428654, 8.750289380467228
10.95982401057589, 8.808438404760844
11.035441330956907, 8.905217453578397
11.086328458508909, 8.957728506070755
11.156985871271585, 9.052558869701725
11.226059654631083, 9.13266513706074
11.296059516924178, 9.20466523499635
11.336008289955657, 9.230529970318864
11.409247707180038, 9.339787536542884
11.459183673469388, 9.384871798844108
11.522435897435898, 9.47224053370959
11.596415106753453, 9.55355392802472
11.668914731884657, 9.639215023564358
11.748812277947616, 9.737739706794072
11.798748244236966, 9.784232768629094
11.862000468203476, 9.87078588271185
11.911936434492826, 9.918168712673483
11.981846787297915, 10.009477500039962
12.037775069541986, 10.065500299777337
12.098364041973065, 10.144545605348958
12.15628976286871, 10.214451860843994
12.216545828857859, 10.289744798651318
12.284791649453304, 10.347758867795013
12.344714809000523, 10.426803149039122
12.401308904128452, 10.501274832262396
