7.461595273264402, 4.609470660779568
7.43205317577548, 5.1032814114646525
7.488183161004431, 4.846367101536469
7.6063515509601185, 4.73174656158368
7.443870014771049, 5.874633971813081
7.553175775480059, 5.692324451382463
7.74519940915805, 5.7403353567737945
7.742245199409158, 5.713261763371397
7.771787296898079, 6.254633691982659
7.7599704579025115, 5.341197234475908
7.810192023633678, 4.921881339908016
7.9490398818316095, 4.996775953772015
8.061299852289512, 4.049929742575999
7.8840472673559825, 5.706975572802882
8.211964549483014, 6.472631585259332
8.486706056129986, 6.9268763129543505
8.672821270310191, 6.487722440201239
8.885524372230428, 6.650823600897857
9.151403249630723, 6.672020755422215
8.687592319054653, 6.176541016144217
8.717134416543574, 6.176640955580918
9.36410635155096, 4.927138154278508
9.251846381093058, 4.865865285636905
9.204579025110782, 5.176936776313554
9.062776957163958, 5.467390761198714
9.012555391432791, 5.676963759961464
8.900295420974889, 4.932335004986978
8.788035450516986, 4.864296236480693
8.88847858197932, 5.561523716627724
8.64327917282127, 5.459205721332873
8.625553914327917, 5.371189059429986
8.572378138847858, 5.743133661001433
8.50738552437223, 5.898529491128377
8.471935007385524, 5.235351377065499
8.442392909896602, 5.099933440335158
8.430576070901035, 5.099893464560477
8.442392909896602, 5.018742641958974
8.276957163958642, 4.923460383007899
8.238552437223042, 4.659460367017588
8.217872968980798, 4.7202835081940355
8.191285081240768, 5.004361357017648
8.129246676514033, 5.031215083659303
8.105612998522895, 5.112325930486126
8.238552437223042, 5.126307457680646
8.028803545051698, 5.335340783485208
8.034711964549484, 5.3285948715078675
8.061299852289512, 5.666979810234998
8.182422451994091, 5.8162393589484775
8.238552437223042, 5.823195143742892
8.235598227474151, 5.917907747904771
8.279911373707533, 6.208991351241149
8.30354505169867, 5.708394712804042
8.285819793205318, 5.566250851983698
